state_code,year,month,value
AL,2015,12,6.1
AL,2015,11,6.1
AL,2015,10,6.1
AL,2015,9,6.1
AL,2015,8,6.2
AL,2015,7,6.2
AL,2015,6,6.2
AL,2015,5,6.1
AL,2015,4,6.1
AL,2015,3,6.1
AL,2015,2,6.1
AL,2015,1,6.1
AL,2014,12,6.2
AL,2014,11,6.3
AL,2014,10,6.4
AL,2014,9,6.5
AL,2014,8,6.6
AL,2014,7,6.7
AL,2014,6,6.8
AL,2014,5,6.9
AL,2014,4,7.0
AL,2014,3,7.1
AL,2014,2,7.1
AL,2014,1,7.2
AL,2013,12,7.2
AL,2013,11,7.2
AL,2013,10,7.2
AL,2013,9,7.2
AL,2013,8,7.2
AL,2013,7,7.2
AL,2013,6,7.3
AL,2013,5,7.3
AL,2013,4,7.4
AL,2013,3,7.5
AL,2013,2,7.6
AL,2013,1,7.6
AL,2012,12,7.7
AL,2012,11,7.8
AL,2012,10,7.8
AL,2012,9,7.9
AL,2012,8,8.1
AL,2012,7,8.2
AL,2012,6,8.3
AL,2012,5,8.4
AL,2012,4,8.4
AL,2012,3,8.4
AL,2012,2,8.4
AL,2012,1,8.5
AL,2011,12,8.7
AL,2011,11,8.9
AL,2011,10,9.2
AL,2011,9,9.4
AL,2011,8,9.6
AL,2011,7,9.7
AL,2011,6,9.8
AL,2011,5,9.8
AL,2011,4,9.9
AL,2011,3,9.9
AL,2011,2,10.0
AL,2011,1,10.1
AL,2010,12,10.1
AL,2010,11,10.2
AL,2010,10,10.1
AL,2010,9,10.1
AL,2010,8,10.0
AL,2010,7,10.1
AL,2010,6,10.1
AL,2010,5,10.3
AL,2010,4,10.5
AL,2010,3,10.9
AL,2010,2,11.0
AL,2010,1,11.1
AL,2009,12,11.1
AL,2009,11,11.0
AL,2009,10,10.9
AL,2009,9,10.8
AL,2009,8,10.6
AL,2009,7,10.4
AL,2009,6,10.2
AL,2009,5,9.9
AL,2009,4,9.6
AL,2009,3,9.3
AL,2009,2,8.8
AL,2009,1,8.4
AL,2008,12,7.8
AL,2008,11,7.3
AL,2008,10,6.9
AL,2008,9,6.5
AL,2008,8,6.1
AL,2008,7,5.9
AL,2008,6,5.6
AL,2008,5,5.3
AL,2008,4,5.1
AL,2008,3,4.9
AL,2008,2,4.7
AL,2008,1,4.5
AL,2007,12,4.4
AL,2007,11,4.3
AL,2007,10,4.2
AL,2007,9,4.2
AL,2007,8,4.1
AL,2007,7,4.0
AL,2007,6,4.0
AL,2007,5,3.9
AL,2007,4,3.9
AL,2007,3,3.9
AL,2007,2,3.8
AL,2007,1,3.8
AK,2015,12,6.4
AK,2015,11,6.3
AK,2015,10,6.3
AK,2015,9,6.2
AK,2015,8,6.2
AK,2015,7,6.2
AK,2015,6,6.3
AK,2015,5,6.3
AK,2015,4,6.3
AK,2015,3,6.3
AK,2015,2,6.3
AK,2015,1,6.2
AK,2014,12,6.3
AK,2014,11,6.4
AK,2014,10,6.5
AK,2014,9,6.7
AK,2014,8,6.8
AK,2014,7,6.8
AK,2014,6,6.9
AK,2014,5,6.9
AK,2014,4,6.9
AK,2014,3,6.9
AK,2014,2,6.9
AK,2014,1,6.9
AK,2013,12,6.9
AK,2013,11,6.9
AK,2013,10,7.0
AK,2013,9,7.0
AK,2013,8,7.0
AK,2013,7,7.0
AK,2013,6,7.0
AK,2013,5,7.0
AK,2013,4,7.0
AK,2013,3,7.0
AK,2013,2,7.0
AK,2013,1,7.1
AK,2012,12,7.1
AK,2012,11,7.1
AK,2012,10,7.1
AK,2012,9,7.1
AK,2012,8,7.2
AK,2012,7,7.2
AK,2012,6,7.3
AK,2012,5,7.3
AK,2012,4,7.3
AK,2012,3,7.4
AK,2012,2,7.4
AK,2012,1,7.5
AK,2011,12,7.5
AK,2011,11,7.6
AK,2011,10,7.7
AK,2011,9,7.7
AK,2011,8,7.7
AK,2011,7,7.7
AK,2011,6,7.7
AK,2011,5,7.7
AK,2011,4,7.8
AK,2011,3,7.8
AK,2011,2,7.9
AK,2011,1,8.0
AK,2010,12,8.0
AK,2010,11,8.1
AK,2010,10,8.0
AK,2010,9,8.0
AK,2010,8,7.9
AK,2010,7,7.9
AK,2010,6,8.0
AK,2010,5,8.2
AK,2010,4,8.3
AK,2010,3,8.4
AK,2010,2,8.4
AK,2010,1,8.4
AK,2009,12,8.4
AK,2009,11,8.3
AK,2009,10,8.3
AK,2009,9,8.2
AK,2009,8,8.2
AK,2009,7,8.1
AK,2009,6,8.1
AK,2009,5,8.0
AK,2009,4,7.9
AK,2009,3,7.7
AK,2009,2,7.4
AK,2009,1,7.2
AK,2008,12,6.9
AK,2008,11,6.7
AK,2008,10,6.6
AK,2008,9,6.6
AK,2008,8,6.5
AK,2008,7,6.5
AK,2008,6,6.5
AK,2008,5,6.4
AK,2008,4,6.3
AK,2008,3,6.3
AK,2008,2,6.2
AK,2008,1,6.2
AK,2007,12,6.2
AK,2007,11,6.3
AK,2007,10,6.3
AK,2007,9,6.3
AK,2007,8,6.3
AK,2007,7,6.3
AK,2007,6,6.3
AK,2007,5,6.2
AK,2007,4,6.2
AK,2007,3,6.2
AK,2007,2,6.2
AK,2007,1,6.3
AZ,2015,12,5.8
AZ,2015,11,5.8
AZ,2015,10,5.9
AZ,2015,9,6.0
AZ,2015,8,6.0
AZ,2015,7,6.1
AZ,2015,6,6.1
AZ,2015,5,6.1
AZ,2015,4,6.2
AZ,2015,3,6.2
AZ,2015,2,6.3
AZ,2015,1,6.4
AZ,2014,12,6.4
AZ,2014,11,6.5
AZ,2014,10,6.6
AZ,2014,9,6.7
AZ,2014,8,6.7
AZ,2014,7,6.7
AZ,2014,6,6.8
AZ,2014,5,6.9
AZ,2014,4,6.9
AZ,2014,3,7.0
AZ,2014,2,7.1
AZ,2014,1,7.2
AZ,2013,12,7.4
AZ,2013,11,7.5
AZ,2013,10,7.6
AZ,2013,9,7.7
AZ,2013,8,7.8
AZ,2013,7,7.8
AZ,2013,6,7.9
AZ,2013,5,7.9
AZ,2013,4,8.0
AZ,2013,3,8.0
AZ,2013,2,8.1
AZ,2013,1,8.1
AZ,2012,12,8.1
AZ,2012,11,8.1
AZ,2012,10,8.1
AZ,2012,9,8.1
AZ,2012,8,8.2
AZ,2012,7,8.3
AZ,2012,6,8.4
AZ,2012,5,8.5
AZ,2012,4,8.5
AZ,2012,3,8.6
AZ,2012,2,8.6
AZ,2012,1,8.7
AZ,2011,12,8.8
AZ,2011,11,9.0
AZ,2011,10,9.1
AZ,2011,9,9.3
AZ,2011,8,9.4
AZ,2011,7,9.5
AZ,2011,6,9.6
AZ,2011,5,9.6
AZ,2011,4,9.6
AZ,2011,3,9.7
AZ,2011,2,9.8
AZ,2011,1,9.8
AZ,2010,12,10.0
AZ,2010,11,10.0
AZ,2010,10,10.1
AZ,2010,9,10.1
AZ,2010,8,10.2
AZ,2010,7,10.2
AZ,2010,6,10.3
AZ,2010,5,10.4
AZ,2010,4,10.5
AZ,2010,3,10.6
AZ,2010,2,10.6
AZ,2010,1,10.6
AZ,2009,12,10.6
AZ,2009,11,10.5
AZ,2009,10,10.4
AZ,2009,9,10.3
AZ,2009,8,10.1
AZ,2009,7,10.0
AZ,2009,6,9.7
AZ,2009,5,9.5
AZ,2009,4,9.2
AZ,2009,3,8.9
AZ,2009,2,8.6
AZ,2009,1,8.2
AZ,2008,12,7.7
AZ,2008,11,7.3
AZ,2008,10,6.9
AZ,2008,9,6.6
AZ,2008,8,6.2
AZ,2008,7,5.9
AZ,2008,6,5.5
AZ,2008,5,5.2
AZ,2008,4,4.9
AZ,2008,3,4.6
AZ,2008,2,4.4
AZ,2008,1,4.3
AZ,2007,12,4.1
AZ,2007,11,4.0
AZ,2007,10,3.8
AZ,2007,9,3.7
AZ,2007,8,3.5
AZ,2007,7,3.5
AZ,2007,6,3.5
AZ,2007,5,3.6
AZ,2007,4,3.7
AZ,2007,3,3.8
AZ,2007,2,3.9
AZ,2007,1,3.9
AR,2015,12,4.3
AR,2015,11,4.4
AR,2015,10,4.5
AR,2015,9,4.6
AR,2015,8,4.8
AR,2015,7,4.9
AR,2015,6,5.1
AR,2015,5,5.2
AR,2015,4,5.3
AR,2015,3,5.4
AR,2015,2,5.4
AR,2015,1,5.5
AR,2014,12,5.5
AR,2014,11,5.6
AR,2014,10,5.6
AR,2014,9,5.7
AR,2014,8,5.7
AR,2014,7,5.8
AR,2014,6,5.9
AR,2014,5,6.0
AR,2014,4,6.0
AR,2014,3,6.2
AR,2014,2,6.3
AR,2014,1,6.5
AR,2013,12,6.6
AR,2013,11,6.7
AR,2013,10,6.9
AR,2013,9,7.0
AR,2013,8,7.1
AR,2013,7,7.1
AR,2013,6,7.1
AR,2013,5,7.2
AR,2013,4,7.2
AR,2013,3,7.2
AR,2013,2,7.2
AR,2013,1,7.2
AR,2012,12,7.2
AR,2012,11,7.2
AR,2012,10,7.2
AR,2012,9,7.2
AR,2012,8,7.2
AR,2012,7,7.3
AR,2012,6,7.3
AR,2012,5,7.3
AR,2012,4,7.3
AR,2012,3,7.3
AR,2012,2,7.3
AR,2012,1,7.4
AR,2011,12,7.5
AR,2011,11,7.7
AR,2011,10,7.8
AR,2011,9,7.9
AR,2011,8,8.0
AR,2011,7,8.0
AR,2011,6,8.0
AR,2011,5,8.0
AR,2011,4,8.0
AR,2011,3,8.0
AR,2011,2,8.0
AR,2011,1,8.0
AR,2010,12,8.0
AR,2010,11,8.0
AR,2010,10,7.9
AR,2010,9,7.9
AR,2010,8,7.8
AR,2010,7,7.7
AR,2010,6,7.7
AR,2010,5,7.8
AR,2010,4,7.8
AR,2010,3,7.9
AR,2010,2,7.9
AR,2010,1,7.9
AR,2009,12,7.9
AR,2009,11,7.9
AR,2009,10,7.8
AR,2009,9,7.8
AR,2009,8,7.8
AR,2009,7,7.9
AR,2009,6,7.9
AR,2009,5,7.9
AR,2009,4,7.8
AR,2009,3,7.6
AR,2009,2,7.4
AR,2009,1,7.0
AR,2008,12,6.7
AR,2008,11,6.3
AR,2008,10,5.9
AR,2008,9,5.6
AR,2008,8,5.4
AR,2008,7,5.3
AR,2008,6,5.1
AR,2008,5,5.0
AR,2008,4,5.0
AR,2008,3,4.9
AR,2008,2,5.0
AR,2008,1,5.1
AR,2007,12,5.2
AR,2007,11,5.4
AR,2007,10,5.5
AR,2007,9,5.5
AR,2007,8,5.5
AR,2007,7,5.5
AR,2007,6,5.5
AR,2007,5,5.4
AR,2007,4,5.3
AR,2007,3,5.3
AR,2007,2,5.3
AR,2007,1,5.3
CA,2015,12,5.7
CA,2015,11,5.8
CA,2015,10,5.8
CA,2015,9,5.9
CA,2015,8,6.0
CA,2015,7,6.2
CA,2015,6,6.3
CA,2015,5,6.4
CA,2015,4,6.5
CA,2015,3,6.6
CA,2015,2,6.7
CA,2015,1,6.8
CA,2014,12,6.9
CA,2014,11,7.1
CA,2014,10,7.2
CA,2014,9,7.3
CA,2014,8,7.4
CA,2014,7,7.5
CA,2014,6,7.6
CA,2014,5,7.7
CA,2014,4,7.8
CA,2014,3,8.0
CA,2014,2,8.1
CA,2014,1,8.2
CA,2013,12,8.4
CA,2013,11,8.5
CA,2013,10,8.6
CA,2013,9,8.8
CA,2013,8,8.9
CA,2013,7,9.0
CA,2013,6,9.1
CA,2013,5,9.2
CA,2013,4,9.3
CA,2013,3,9.4
CA,2013,2,9.5
CA,2013,1,9.7
CA,2012,12,9.8
CA,2012,11,9.9
CA,2012,10,10.0
CA,2012,9,10.2
CA,2012,8,10.3
CA,2012,7,10.5
CA,2012,6,10.7
CA,2012,5,10.8
CA,2012,4,10.9
CA,2012,3,11.0
CA,2012,2,11.0
CA,2012,1,11.2
CA,2011,12,11.3
CA,2011,11,11.5
CA,2011,10,11.6
CA,2011,9,11.8
CA,2011,8,11.9
CA,2011,7,12.0
CA,2011,6,12.0
CA,2011,5,12.0
CA,2011,4,12.0
CA,2011,3,12.1
CA,2011,2,12.2
CA,2011,1,12.3
CA,2010,12,12.4
CA,2010,11,12.4
CA,2010,10,12.4
CA,2010,9,12.4
CA,2010,8,12.4
CA,2010,7,12.3
CA,2010,6,12.4
CA,2010,5,12.5
CA,2010,4,12.5
CA,2010,3,12.6
CA,2010,2,12.6
CA,2010,1,12.6
CA,2009,12,12.5
CA,2009,11,12.4
CA,2009,10,12.3
CA,2009,9,12.1
CA,2009,8,12.0
CA,2009,7,11.8
CA,2009,6,11.7
CA,2009,5,11.4
CA,2009,4,11.2
CA,2009,3,10.8
CA,2009,2,10.4
CA,2009,1,9.9
CA,2008,12,9.3
CA,2008,11,8.8
CA,2008,10,8.4
CA,2008,9,8.0
CA,2008,8,7.6
CA,2008,7,7.3
CA,2008,6,7.0
CA,2008,5,6.7
CA,2008,4,6.4
CA,2008,3,6.2
CA,2008,2,6.0
CA,2008,1,5.9
CA,2007,12,5.8
CA,2007,11,5.7
CA,2007,10,5.7
CA,2007,9,5.5
CA,2007,8,5.4
CA,2007,7,5.3
CA,2007,6,5.2
CA,2007,5,5.1
CA,2007,4,5.1
CA,2007,3,5.0
CA,2007,2,5.0
CA,2007,1,4.9
CO,2015,12,3.3
CO,2015,11,3.4
CO,2015,10,3.4
CO,2015,9,3.5
CO,2015,8,3.6
CO,2015,7,3.7
CO,2015,6,3.8
CO,2015,5,3.9
CO,2015,4,4.0
CO,2015,3,4.1
CO,2015,2,4.1
CO,2015,1,4.1
CO,2014,12,4.2
CO,2014,11,4.3
CO,2014,10,4.4
CO,2014,9,4.5
CO,2014,8,4.6
CO,2014,7,4.8
CO,2014,6,5.0
CO,2014,5,5.2
CO,2014,4,5.4
CO,2014,3,5.6
CO,2014,2,5.8
CO,2014,1,6.0
CO,2013,12,6.1
CO,2013,11,6.2
CO,2013,10,6.4
CO,2013,9,6.5
CO,2013,8,6.7
CO,2013,7,6.8
CO,2013,6,6.8
CO,2013,5,6.9
CO,2013,4,7.0
CO,2013,3,7.1
CO,2013,2,7.2
CO,2013,1,7.3
CO,2012,12,7.4
CO,2012,11,7.5
CO,2012,10,7.6
CO,2012,9,7.8
CO,2012,8,7.9
CO,2012,7,8.1
CO,2012,6,8.2
CO,2012,5,8.2
CO,2012,4,8.3
CO,2012,3,8.3
CO,2012,2,8.3
CO,2012,1,8.4
CO,2011,12,8.4
CO,2011,11,8.5
CO,2011,10,8.6
CO,2011,9,8.6
CO,2011,8,8.6
CO,2011,7,8.7
CO,2011,6,8.7
CO,2011,5,8.7
CO,2011,4,8.7
CO,2011,3,8.8
CO,2011,2,8.9
CO,2011,1,9.1
CO,2010,12,9.3
CO,2010,11,9.4
CO,2010,10,9.4
CO,2010,9,9.3
CO,2010,8,9.2
CO,2010,7,9.1
CO,2010,6,9.0
CO,2010,5,9.0
CO,2010,4,9.1
CO,2010,3,9.1
CO,2010,2,9.0
CO,2010,1,8.8
CO,2009,12,8.6
CO,2009,11,8.4
CO,2009,10,8.3
CO,2009,9,8.2
CO,2009,8,8.1
CO,2009,7,8.1
CO,2009,6,8.1
CO,2009,5,8.0
CO,2009,4,7.7
CO,2009,3,7.4
CO,2009,2,7.0
CO,2009,1,6.6
CO,2008,12,6.1
CO,2008,11,5.7
CO,2008,10,5.4
CO,2008,9,5.2
CO,2008,8,5.0
CO,2008,7,4.8
CO,2008,6,4.7
CO,2008,5,4.5
CO,2008,4,4.4
CO,2008,3,4.3
CO,2008,2,4.2
CO,2008,1,4.2
CO,2007,12,4.1
CO,2007,11,4.1
CO,2007,10,4.0
CO,2007,9,3.9
CO,2007,8,3.7
CO,2007,7,3.6
CO,2007,6,3.5
CO,2007,5,3.4
CO,2007,4,3.4
CO,2007,3,3.5
CO,2007,2,3.5
CO,2007,1,3.7
CT,2015,12,5.3
CT,2015,11,5.4
CT,2015,10,5.4
CT,2015,9,5.4
CT,2015,8,5.5
CT,2015,7,5.6
CT,2015,6,5.6
CT,2015,5,5.7
CT,2015,4,5.8
CT,2015,3,5.8
CT,2015,2,5.9
CT,2015,1,6.0
CT,2014,12,6.1
CT,2014,11,6.2
CT,2014,10,6.3
CT,2014,9,6.4
CT,2014,8,6.5
CT,2014,7,6.6
CT,2014,6,6.6
CT,2014,5,6.7
CT,2014,4,6.8
CT,2014,3,6.9
CT,2014,2,7.1
CT,2014,1,7.2
CT,2013,12,7.4
CT,2013,11,7.5
CT,2013,10,7.6
CT,2013,9,7.8
CT,2013,8,7.9
CT,2013,7,8.0
CT,2013,6,8.1
CT,2013,5,8.1
CT,2013,4,8.2
CT,2013,3,8.2
CT,2013,2,8.3
CT,2013,1,8.3
CT,2012,12,8.3
CT,2012,11,8.3
CT,2012,10,8.3
CT,2012,9,8.4
CT,2012,8,8.4
CT,2012,7,8.4
CT,2012,6,8.4
CT,2012,5,8.4
CT,2012,4,8.4
CT,2012,3,8.3
CT,2012,2,8.3
CT,2012,1,8.4
CT,2011,12,8.5
CT,2011,11,8.6
CT,2011,10,8.7
CT,2011,9,8.8
CT,2011,8,9.0
CT,2011,7,9.0
CT,2011,6,9.1
CT,2011,5,9.2
CT,2011,4,9.2
CT,2011,3,9.3
CT,2011,2,9.4
CT,2011,1,9.4
CT,2010,12,9.5
CT,2010,11,9.6
CT,2010,10,9.6
CT,2010,9,9.5
CT,2010,8,9.5
CT,2010,7,9.5
CT,2010,6,9.5
CT,2010,5,9.6
CT,2010,4,9.6
CT,2010,3,9.7
CT,2010,2,9.6
CT,2010,1,9.5
CT,2009,12,9.4
CT,2009,11,9.2
CT,2009,10,9.0
CT,2009,9,8.8
CT,2009,8,8.6
CT,2009,7,8.4
CT,2009,6,8.3
CT,2009,5,8.1
CT,2009,4,7.9
CT,2009,3,7.7
CT,2009,2,7.4
CT,2009,1,7.1
CT,2008,12,6.8
CT,2008,11,6.5
CT,2008,10,6.3
CT,2008,9,6.0
CT,2008,8,5.9
CT,2008,7,5.7
CT,2008,6,5.5
CT,2008,5,5.3
CT,2008,4,5.1
CT,2008,3,5.0
CT,2008,2,4.9
CT,2008,1,4.8
CT,2007,12,4.7
CT,2007,11,4.7
CT,2007,10,4.6
CT,2007,9,4.6
CT,2007,8,4.5
CT,2007,7,4.4
CT,2007,6,4.4
CT,2007,5,4.3
CT,2007,4,4.3
CT,2007,3,4.3
CT,2007,2,4.3
CT,2007,1,4.3
DE,2015,12,4.6
DE,2015,11,4.6
DE,2015,10,4.7
DE,2015,9,4.7
DE,2015,8,4.7
DE,2015,7,4.8
DE,2015,6,4.8
DE,2015,5,4.9
DE,2015,4,4.9
DE,2015,3,4.9
DE,2015,2,4.9
DE,2015,1,5.0
DE,2014,12,5.1
DE,2014,11,5.2
DE,2014,10,5.3
DE,2014,9,5.4
DE,2014,8,5.5
DE,2014,7,5.6
DE,2014,6,5.7
DE,2014,5,5.8
DE,2014,4,5.8
DE,2014,3,5.9
DE,2014,2,6.0
DE,2014,1,6.0
DE,2013,12,6.1
DE,2013,11,6.1
DE,2013,10,6.2
DE,2013,9,6.3
DE,2013,8,6.5
DE,2013,7,6.6
DE,2013,6,6.7
DE,2013,5,6.8
DE,2013,4,6.9
DE,2013,3,7.0
DE,2013,2,7.0
DE,2013,1,7.1
DE,2012,12,7.1
DE,2012,11,7.1
DE,2012,10,7.1
DE,2012,9,7.1
DE,2012,8,7.1
DE,2012,7,7.1
DE,2012,6,7.1
DE,2012,5,7.1
DE,2012,4,7.0
DE,2012,3,7.0
DE,2012,2,7.0
DE,2012,1,7.0
DE,2011,12,7.1
DE,2011,11,7.2
DE,2011,10,7.4
DE,2011,9,7.5
DE,2011,8,7.6
DE,2011,7,7.6
DE,2011,6,7.7
DE,2011,5,7.7
DE,2011,4,7.7
DE,2011,3,7.8
DE,2011,2,7.9
DE,2011,1,8.1
DE,2010,12,8.2
DE,2010,11,8.4
DE,2010,10,8.5
DE,2010,9,8.5
DE,2010,8,8.5
DE,2010,7,8.6
DE,2010,6,8.6
DE,2010,5,8.7
DE,2010,4,8.8
DE,2010,3,9.0
DE,2010,2,9.0
DE,2010,1,9.1
DE,2009,12,9.0
DE,2009,11,8.9
DE,2009,10,8.8
DE,2009,9,8.7
DE,2009,8,8.6
DE,2009,7,8.5
DE,2009,6,8.4
DE,2009,5,8.3
DE,2009,4,8.2
DE,2009,3,7.9
DE,2009,2,7.6
DE,2009,1,7.2
DE,2008,12,6.8
DE,2008,11,6.3
DE,2008,10,6.0
DE,2008,9,5.6
DE,2008,8,5.3
DE,2008,7,5.0
DE,2008,6,4.7
DE,2008,5,4.5
DE,2008,4,4.2
DE,2008,3,4.1
DE,2008,2,4.0
DE,2008,1,3.9
DE,2007,12,3.8
DE,2007,11,3.7
DE,2007,10,3.7
DE,2007,9,3.6
DE,2007,8,3.5
DE,2007,7,3.5
DE,2007,6,3.5
DE,2007,5,3.6
DE,2007,4,3.6
DE,2007,3,3.6
DE,2007,2,3.6
DE,2007,1,3.6
FL,2015,12,5.1
FL,2015,11,5.2
FL,2015,10,5.3
FL,2015,9,5.3
FL,2015,8,5.4
FL,2015,7,5.5
FL,2015,6,5.6
FL,2015,5,5.7
FL,2015,4,5.7
FL,2015,3,5.8
FL,2015,2,5.8
FL,2015,1,5.9
FL,2014,12,6.0
FL,2014,11,6.0
FL,2014,10,6.1
FL,2014,9,6.2
FL,2014,8,6.3
FL,2014,7,6.4
FL,2014,6,6.5
FL,2014,5,6.6
FL,2014,4,6.7
FL,2014,3,6.7
FL,2014,2,6.8
FL,2014,1,6.9
FL,2013,12,7.0
FL,2013,11,7.1
FL,2013,10,7.2
FL,2013,9,7.3
FL,2013,8,7.4
FL,2013,7,7.5
FL,2013,6,7.6
FL,2013,5,7.6
FL,2013,4,7.8
FL,2013,3,7.9
FL,2013,2,8.0
FL,2013,1,8.0
FL,2012,12,8.1
FL,2012,11,8.2
FL,2012,10,8.3
FL,2012,9,8.4
FL,2012,8,8.5
FL,2012,7,8.6
FL,2012,6,8.8
FL,2012,5,8.9
FL,2012,4,8.9
FL,2012,3,9.0
FL,2012,2,9.1
FL,2012,1,9.2
FL,2011,12,9.3
FL,2011,11,9.4
FL,2011,10,9.6
FL,2011,9,9.7
FL,2011,8,9.9
FL,2011,7,10.0
FL,2011,6,10.1
FL,2011,5,10.2
FL,2011,4,10.3
FL,2011,3,10.4
FL,2011,2,10.5
FL,2011,1,10.6
FL,2010,12,10.7
FL,2010,11,10.8
FL,2010,10,10.8
FL,2010,9,10.8
FL,2010,8,10.8
FL,2010,7,10.8
FL,2010,6,10.8
FL,2010,5,10.8
FL,2010,4,10.9
FL,2010,3,10.9
FL,2010,2,10.9
FL,2010,1,10.9
FL,2009,12,10.8
FL,2009,11,10.7
FL,2009,10,10.5
FL,2009,9,10.3
FL,2009,8,10.1
FL,2009,7,9.9
FL,2009,6,9.7
FL,2009,5,9.4
FL,2009,4,8.8
FL,2009,3,8.5
FL,2009,2,8.2
FL,2009,1,7.8
FL,2008,12,7.4
FL,2008,11,7.1
FL,2008,10,6.7
FL,2008,9,6.4
FL,2008,8,6.1
FL,2008,7,5.8
FL,2008,6,5.5
FL,2008,5,5.2
FL,2008,4,4.9
FL,2008,3,4.6
FL,2008,2,4.4
FL,2008,1,4.2
FL,2007,12,4.0
FL,2007,11,3.9
FL,2007,10,3.7
FL,2007,9,3.6
FL,2007,8,3.4
FL,2007,7,3.3
FL,2007,6,3.2
FL,2007,5,3.1
FL,2007,4,3.0
FL,2007,3,2.9
FL,2007,2,2.8
FL,2007,1,2.7
GA,2015,12,5.7
GA,2015,11,5.8
GA,2015,10,5.8
GA,2015,9,5.9
GA,2015,8,5.9
GA,2015,7,6.0
GA,2015,6,6.1
GA,2015,5,6.2
GA,2015,4,6.3
GA,2015,3,6.3
GA,2015,2,6.4
GA,2015,1,6.5
GA,2014,12,6.6
GA,2014,11,6.7
GA,2014,10,6.8
GA,2014,9,7.0
GA,2014,8,7.1
GA,2014,7,7.2
GA,2014,6,7.3
GA,2014,5,7.3
GA,2014,4,7.4
GA,2014,3,7.4
GA,2014,2,7.4
GA,2014,1,7.5
GA,2013,12,7.6
GA,2013,11,7.7
GA,2013,10,7.8
GA,2013,9,7.9
GA,2013,8,8.0
GA,2013,7,8.1
GA,2013,6,8.2
GA,2013,5,8.3
GA,2013,4,8.4
GA,2013,3,8.5
GA,2013,2,8.6
GA,2013,1,8.6
GA,2012,12,8.6
GA,2012,11,8.7
GA,2012,10,8.7
GA,2012,9,8.8
GA,2012,8,8.9
GA,2012,7,9.0
GA,2012,6,9.1
GA,2012,5,9.2
GA,2012,4,9.3
GA,2012,3,9.3
GA,2012,2,9.4
GA,2012,1,9.5
GA,2011,12,9.6
GA,2011,11,9.8
GA,2011,10,9.9
GA,2011,9,10.1
GA,2011,8,10.2
GA,2011,7,10.2
GA,2011,6,10.3
GA,2011,5,10.3
GA,2011,4,10.3
GA,2011,3,10.3
GA,2011,2,10.4
GA,2011,1,10.5
GA,2010,12,10.6
GA,2010,11,10.7
GA,2010,10,10.7
GA,2010,9,10.6
GA,2010,8,10.6
GA,2010,7,10.5
GA,2010,6,10.5
GA,2010,5,10.6
GA,2010,4,10.7
GA,2010,3,10.8
GA,2010,2,10.8
GA,2010,1,10.8
GA,2009,12,10.8
GA,2009,11,10.9
GA,2009,10,10.9
GA,2009,9,10.8
GA,2009,8,10.8
GA,2009,7,10.7
GA,2009,6,10.6
GA,2009,5,10.4
GA,2009,4,10.2
GA,2009,3,10.0
GA,2009,2,9.6
GA,2009,1,9.2
GA,2008,12,8.8
GA,2008,11,8.3
GA,2008,10,7.9
GA,2008,9,7.4
GA,2008,8,6.9
GA,2008,7,6.6
GA,2008,6,6.4
GA,2008,5,6.2
GA,2008,4,6.0
GA,2008,3,5.8
GA,2008,2,5.6
GA,2008,1,5.5
GA,2007,12,5.3
GA,2007,11,5.2
GA,2007,10,5.1
GA,2007,9,5.0
GA,2007,8,4.9
GA,2007,7,4.9
GA,2007,6,4.8
